lmd,baseline,corLDMmRT,corLDMmRT_CI_lower,corLDMmRT_CI_upper,corLDM_congruent,coef,p_value,BIC
cos_ukwac_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.268,0.1,0.426,0.0540385161576885,1681.17,0.324,1181.1
cos_ukwac_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.262,0.1,0.417,0.0546330978219946,1646.83,0.313,1181
cos_ukwac_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.202,0.081,0.33,0.0263712349572332,72397.28,0.027,1176.9
cos_ukwac_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.025,-0.131,0.166,0.0842981516405982,6877.87,0.116,1179.5
cos_ukwac_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.014,-0.142,0.16,0.124131712996708,8805.63,0.431,1181.5
cos_ukwac_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.002,-0.175,0.175,0.13966627833182,5854.46,0.384,1181.3
cos_ukwac_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.004,-0.191,0.237,0.00412401018863477,15.48,0.892,1182.1
cos_ukwac_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.281,0.099,0.459,-0.00546524990083574,135.21,0.314,1181
cos_ukwac_skipgram_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.131,-0.051,0.313,0.000589962947880633,89.87,0.465,1181.6
cos_ukwac_skipgram_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.141,-0.055,0.352,-0.00849252758213268,62.81,0.624,1181.9
cos_ukwac_skipgram_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.037,-0.259,0.164,0.0174356553580037,-63.38,0.611,1181.8
cos_ukwac_skipgram_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.113,-0.079,0.303,0.0596724169613107,-40.62,0.776,1182
cos_ukwac_skipgram_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.041,-0.13,0.233,0.01720646576465,-32.49,0.793,1182.1
cos_ukwac_skipgram_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.132,-0.087,0.363,0.0101468297874655,-12.77,0.923,1182.1
cos_ukwac_skipgram_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.083,-0.279,0.117,0.0373794226711574,-87.65,0.518,1181.7
cos_ukwac_skipgram_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.083,-0.063,0.254,0.0649791328594722,-14.2,0.922,1182.1
cos_ukwac_skipgram_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.116,-0.085,0.314,0.0105528997407337,21.2,0.876,1182.1
cos_ukwac_skipgram_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.093,-0.077,0.244,0.0501894288075187,-42.61,0.764,1182
cos_ukwac_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.016,-0.196,0.234,0.028459202858584,17.43,0.864,1182.1
cos_ukwac_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.351,0.167,0.499,-0.056196472055063,108.18,0.26,1180.8
cos_ukwac_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.123,-0.08,0.341,0.0393129033308092,21.09,0.841,1182.1
cos_ukwac_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.193,-0.001,0.374,-0.0101852615491987,29.63,0.786,1182
cos_ukwac_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.154,-0.317,0.018,0.0314408641198838,-87,0.574,1181.8
cos_ukwac_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.049,-0.15,0.208,0.0596178109112286,23.92,0.862,1182.1
cos_ukwac_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.011,-0.204,0.171,0.0187279350629989,24.01,0.877,1182.1
cos_ukwac_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.007,-0.216,0.197,0.0390850474760421,-17.86,0.913,1182.1
euc_ukwac_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.058,-0.276,0.15,0.0233835886102083,7.15,0.501,1181.6
euc_ukwac_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.22,-0.001,0.388,-0.00452556369171448,3.62,0.155,1180
euc_ukwac_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.046,-0.175,0.246,0.0177369773652549,3.28,0.453,1181.5
euc_ukwac_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.085,-0.121,0.297,0.00775099363155702,2.77,0.399,1181.4
euc_ukwac_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.093,-0.288,0.101,0.0247202632800838,4.36,0.674,1181.9
euc_ukwac_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.156,-0.039,0.348,-0.00442718938112961,3.33,0.171,1180.1
euc_ukwac_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.02,-0.207,0.187,0.0374951349146417,2.01,0.654,1181.9
euc_ukwac_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.007,-0.199,0.197,0.0279374329166324,1.73,0.606,1181.8
euc_ukwac_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.095,-0.289,0.1,0.00509212327679374,5.91,0.572,1181.8
euc_ukwac_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.083,-0.133,0.296,0.00544607052793854,3.07,0.223,1180.5
euc_ukwac_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.051,-0.237,0.14,0.0353573290019558,1.63,0.718,1182
euc_ukwac_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.047,-0.228,0.139,0.0234087823077217,1.44,0.678,1181.9
euc_ukwac_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.039,-0.281,0.199,0.053337045637265,4.89,0.676,1181.9
euc_ukwac_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.327,0.141,0.467,0.00211505686965461,3.88,0.072,1178.7
euc_ukwac_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.076,-0.113,0.277,0.0598185020297283,2.03,0.641,1181.9
euc_ukwac_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.18,-0.009,0.37,0.0192024264827306,3.08,0.302,1181
euc_ukwac_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.101,-0.304,0.11,0.00775135679832379,10,0.334,1181.1
euc_ukwac_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.099,-0.097,0.287,0.0297719032909722,3.48,0.169,1180.1
euc_ukwac_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.041,-0.233,0.17,0.0477722109112589,3.4,0.472,1181.6
euc_ukwac_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.041,-0.175,0.231,0.0263720311255534,3.66,0.297,1181
euc_ukwac_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.4,-0.531,-0.265,-0.000648817771650305,-784.05,0.32,1181.1
euc_ukwac_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.068,-0.129,0.262,0.105705432469194,2744.74,0.251,1180.7
euc_ukwac_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.255,-0.442,-0.026,0.0403197760979825,-0.42,1,1182.1
euc_ukwac_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.125,-0.321,0.067,0.0844952372873649,1681.79,0.44,1181.5
euc_ukwac_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.236,-0.416,-0.032,0.102835947653208,-1.65,0,1161.5
euc_ukwac_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.204,-0.393,-0.005,0.0952962069559713,-0.51,0.001,1171
euc_ukwac_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.214,-0.423,-0.007,0.099070649439934,-0.88,0,1168.3
euc_ukwac_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.216,-0.42,-0.011,0.0974035423416321,-0.69,0.001,1169.6
euc_ukwac_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.252,-0.412,-0.072,0.0396667781970163,-0.2,0,1162.6
euc_ukwac_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.056,-0.241,0.128,0.03006463028493,-0.14,0,1166.7
euc_ukwac_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.151,-0.299,-0.002,0.0336337377414942,-0.17,0,1164.3
euc_ukwac_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.122,-0.305,0.038,0.031978707616719,-0.16,0,1164.4
euc_ukwac_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.257,-0.388,-0.086,0.0393230788502439,-0.2,0,1163.3
euc_ukwac_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.06,-0.225,0.092,0.0315019058090082,-0.14,0,1167.4
euc_ukwac_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.154,-0.322,0.011,0.0343715304383083,-0.17,0,1165
euc_ukwac_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.126,-0.294,0.064,0.0330438197599573,-0.16,0,1165.1
euc_ukwac_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.462,-0.586,-0.311,0.00103449501476895,0,0.037,1177.4
euc_ukwac_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.402,-0.523,-0.278,0.0041535873934146,0,0.222,1180.5
euc_ukwac_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.439,-0.564,-0.263,0.0022229462902359,0,0.077,1178.8
euc_ukwac_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.426,-0.54,-0.284,0.00291618197486841,0,0.108,1179.4
euc_ukwac_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.068,-0.131,0.265,0.0051101075400794,21.13,0.234,1180.6
euc_ukwac_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.362,0.196,0.518,0.000347113989263625,59.25,0.009,1174.9
euc_ukwac_skipgram_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.207,0.017,0.393,0.00750010709049212,42.09,0.04,1177.6
euc_ukwac_skipgram_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.243,0.07,0.403,0.00242772156794618,47.07,0.029,1177
euc_ukwac_skipgram_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.078,-0.119,0.257,0.0135894007192586,17.55,0.314,1181
euc_ukwac_skipgram_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.272,0.117,0.432,0.0379793719996618,45.99,0.058,1178.3
euc_ukwac_skipgram_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.172,-0.011,0.332,0.0176266891720815,30.27,0.113,1179.4
euc_ukwac_skipgram_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.244,0.069,0.417,0.0136192785351821,38.84,0.06,1178.3
euc_ukwac_skipgram_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.043,-0.143,0.254,0.0247748758738658,16.92,0.323,1181.1
euc_ukwac_skipgram_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.261,0.097,0.422,0.040435090684346,46.01,0.047,1177.9
euc_ukwac_skipgram_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.218,0.073,0.378,0.0138343775028766,37,0.047,1177.9
euc_ukwac_skipgram_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.229,0.043,0.396,0.0333991114123477,39.16,0.05,1178
euc_ukwac_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.061,-0.154,0.249,0.0202796800758854,17.54,0.333,1181.1
euc_ukwac_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.415,0.228,0.552,-0.0396072368732336,56.41,0.011,1175.3
euc_ukwac_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.222,0.037,0.385,0.0348900434932536,33.48,0.112,1179.4
euc_ukwac_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.307,0.139,0.458,-0.00595028823668938,44.22,0.05,1178
euc_ukwac_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.03,-0.173,0.214,0.0209810390409245,22.32,0.183,1180.2
euc_ukwac_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.246,0.09,0.392,0.0356441084336153,47.93,0.02,1176.3
euc_ukwac_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.161,-0.006,0.333,0.0167063453485065,39.28,0.03,1177.1
euc_ukwac_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.216,0.03,0.371,0.0248423955826704,44.89,0.02,1176.3
cor_ukwac_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.045,-0.238,0.139,0.0421317647746507,-20.56,0.841,1182.1
cor_ukwac_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.143,-0.313,0.06,-0.0225891510543279,-177.31,0.034,1177.3
cor_ukwac_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.07,-0.273,0.112,0.0245127466783305,-66.25,0.478,1181.6
cor_ukwac_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.129,-0.295,0.035,-0.00867842999967632,-134.98,0.112,1179.4
cor_ukwac_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.118,-0.323,0.072,0.0370368334210153,-91.87,0.422,1181.4
cor_ukwac_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.149,-0.35,0.054,-0.0222732925376569,-191.3,0.04,1177.6
cor_ukwac_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.119,-0.303,0.066,0.0582163061743305,-123.18,0.243,1180.7
cor_ukwac_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.173,-0.332,0.002,0.0336651294235235,-195.82,0.042,1177.7
cor_ukwac_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.147,-0.336,0.043,0.00680298428152447,-110.86,0.403,1181.4
cor_ukwac_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.147,-0.328,0.047,0.00478922545840682,-220.85,0.039,1177.6
cor_ukwac_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.117,-0.295,0.086,0.0601068835493839,-128.48,0.242,1180.7
cor_ukwac_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.193,-0.359,-0.005,0.033261914447528,-219.89,0.034,1177.3
cor_ukwac_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.008,-0.215,0.219,0.0344452413459303,-17.04,0.843,1182.1
cor_ukwac_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.048,-0.138,0.231,-0.00345366088536549,-72.77,0.262,1180.8
cor_ukwac_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.018,-0.195,0.191,0.0449228898382632,-65.66,0.404,1181.4
cor_ukwac_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.022,-0.189,0.144,0.00463426934127704,-74.07,0.266,1180.8
cor_ukwac_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.153,-0.345,0.059,0.0101291348776678,-68,0.674,1181.9
cor_ukwac_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.008,-0.214,0.203,0.0478396397403187,-162.65,0.186,1180.2
cor_ukwac_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.087,-0.239,0.094,0.0779855434155539,-63.29,0.626,1181.9
cor_ukwac_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.059,-0.121,0.256,0.0387248803249694,-60.4,0.611,1181.8
cor_ukwac_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.535,-0.626,-0.422,0.0015862737043216,-304.21,0.003,1172.4
cor_ukwac_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.215,0.046,0.383,0.0609166924631282,784.64,0.07,1178.6
cor_ukwac_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.077,-0.274,0.119,0.0355883837372081,191.1,0.358,1181.2
cor_ukwac_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.113,-0.081,0.317,0.0578877235554049,533.48,0.084,1178.9
cor_ukwac_log_cooccurrence_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.337,-0.486,-0.156,0.0985948846232705,-307.52,0.243,1180.7
cor_ukwac_log_cooccurrence_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.209,-0.394,-0.011,0.127501078787398,-373.72,0.153,1179.9
cor_ukwac_log_cooccurrence_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.271,-0.43,-0.086,0.111608734791915,-316.26,0.252,1180.7
cor_ukwac_log_cooccurrence_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.271,-0.445,-0.08,0.119095633362977,-386.03,0.154,1179.9
cor_ukwac_pmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.159,-0.326,0.016,0.0637931453242663,-861.06,0.324,1181.1
cor_ukwac_pmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.103,-0.1,0.322,-0.0063610723365744,-615.74,0.527,1181.7
cor_ukwac_pmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.013,-0.191,0.237,0.0125807857361747,-912.4,0.356,1181.2
cor_ukwac_pmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.062,-0.119,0.26,0.00943906492498404,-817.76,0.411,1181.4
cor_ukwac_ppmi_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.129,-0.023,0.29,0.0973856703588721,842.87,0.53,1181.7
cor_ukwac_ppmi_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.272,0.104,0.413,0.0138294714152595,649.89,0.691,1182
cor_ukwac_ppmi_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.272,0.087,0.476,0.0396677306252111,1070.85,0.555,1181.8
cor_ukwac_ppmi_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.271,0.097,0.458,0.0347902981734519,791.98,0.652,1181.9
cor_ukwac_probability_ratios_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.201,0.031,0.328,-0.072961897181284,68599.24,0.162,1180
cor_ukwac_probability_ratios_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.08,-0.097,0.271,0.0296164281648507,4181.22,0.481,1181.6
cor_ukwac_probability_ratios_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.002,-0.183,0.182,0.0779685329256419,-5013.92,0.739,1182
cor_ukwac_probability_ratios_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.001,-0.196,0.206,0.101576379993984,-882.29,0.918,1182.1
cor_ukwac_skipgram_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.006,-0.213,0.192,0.00387278424417315,2.1,0.985,1182.1
cor_ukwac_skipgram_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.276,0.079,0.444,-0.00403535986343588,118.78,0.376,1181.3
cor_ukwac_skipgram_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.131,-0.075,0.343,0.00194821028921983,76.83,0.532,1181.7
cor_ukwac_skipgram_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.183,-0.01,0.378,-0.00641551072537072,76.54,0.543,1181.7
cor_ukwac_skipgram_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.018,-0.253,0.177,0.0172452219783371,-49.73,0.686,1181.9
cor_ukwac_skipgram_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.105,-0.076,0.261,0.0612713336633684,-48.98,0.727,1182
cor_ukwac_skipgram_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.04,-0.182,0.287,0.0169562991852733,-32.05,0.795,1182.1
cor_ukwac_skipgram_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.137,-0.063,0.335,0.0118914077458604,-12.23,0.927,1182.1
cor_ukwac_skipgram_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.057,-0.257,0.17,0.0315229771313109,-61.87,0.637,1181.9
cor_ukwac_skipgram_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.088,-0.06,0.251,0.0598507242484087,-10.63,0.94,1182.1
cor_ukwac_skipgram_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.119,-0.068,0.29,0.0119740979318825,34.86,0.799,1182.1
cor_ukwac_skipgram_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.086,-0.108,0.286,0.0486660743174084,-42.41,0.766,1182
cor_ukwac_skipgram_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.017,-0.194,0.205,0.0254186973527658,16.04,0.876,1182.1
cor_ukwac_skipgram_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.35,0.156,0.52,-0.0592342808161578,110.61,0.244,1180.7
cor_ukwac_skipgram_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.107,-0.077,0.317,0.0407992358773622,18.88,0.858,1182.1
cor_ukwac_skipgram_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.145,-0.045,0.337,-0.0108742303146446,7.56,0.946,1182.1
cor_ukwac_skipgram_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.16,-0.343,0.038,0.0313784820112538,-90.78,0.555,1181.8
cor_ukwac_skipgram_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.052,-0.127,0.24,0.0572339575565738,29.05,0.83,1182.1
cor_ukwac_skipgram_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.013,-0.241,0.187,0.0195195898635813,21.38,0.891,1182.1
cor_ukwac_skipgram_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.009,-0.196,0.18,0.0439779109465809,-14.01,0.931,1182.1
cor_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.48,-0.584,-0.354,-0.013905122973941,-325.55,0.023,1176.6
cor_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.51,-0.617,-0.382,-0.0167109922783401,-350.09,0.011,1175.1
cor_llama_2_7b_chat_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.527,-0.648,-0.385,0.0247334898088676,-508.1,0.002,1171.6
cor_llama_2_7b_chat_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.619,-0.71,-0.496,0.0052941979563628,-456.61,0,1159.6
cor_mistral_7b_v0_1_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.465,-0.58,-0.333,-0.00250731280508673,-479,0.009,1174.8
cor_mistral_7b_v0_1_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.589,-0.688,-0.472,0.00668072548873897,-584.02,0,1164.5
cos_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.48,-0.594,-0.36,-0.0138898539856878,-326.27,0.023,1176.6
cos_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.511,-0.613,-0.383,-0.0166614547277141,-350.79,0.01,1175.1
cos_llama_2_7b_chat_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.527,-0.639,-0.398,0.0248067222993508,-508.05,0.002,1171.6
cos_llama_2_7b_chat_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.619,-0.715,-0.507,0.00531946299137033,-456.75,0,1159.6
cos_mistral_7b_v0_1_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.463,-0.586,-0.354,-0.00259980142361993,-475.66,0.01,1175
cos_mistral_7b_v0_1_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.588,-0.697,-0.475,0.00661334630211045,-583.07,0,1164.6
euc_llama_2_13b_chat_Q5_K_S_pairs,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.375,-0.513,-0.235,-0.0187983453387059,-2.79,0.18,1180.2
euc_llama_2_13b_chat_Q5_K_S_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.443,-0.544,-0.305,-0.0209598886744024,-3.63,0.075,1178.7
euc_llama_2_7b_chat_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.264,-0.421,-0.095,0.0259036815500879,0.52,0.745,1182
euc_llama_2_7b_chat_Q4_K_M_pairs_names_Upper,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.46,-0.596,-0.317,0.0144419218396562,-2.27,0.075,1178.7
euc_mistral_7b_v0_1_Q4_K_M_pairs,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.395,-0.513,-0.262,-0.000988465401822249,-1.22,0.008,1174.6
